(bistro menu#neutral)(king crab salad with passion fruit vinaigrette#neutral)(dishes#neutral)(fettuccine with grilled seafood in a rosemary-orange sauce#neutral),(food#neutral),Creative dishes like king crab salad with passion fruit vinaigrette and fettuccine with grilled seafood in a rosemary-orange sauce are unexpected elements on an otherwise predictable bistro menu.
"(""Roy's Classics""#neutral)(recipes#neutral)(macadamia-crusted mahi mahi#neutral)(sweet honey-mustard beef short ribs#neutral)(sweet honey-mustard beef short ribs#positive)",(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Dishes denoted as ""Roy's Classics"" (marked on the menu with asterisks) are tried-and-true recipes, such as macadamia-crusted mahi mahi, or subtly sweet honey-mustard beef short ribs."
(cold sesame noodles#positive)(cold sesame noodles#negative),(anecdotes/miscellaneous#negative)(anecdotes/miscellaneous#positive),"The cold sesame noodles, which are a freebie when you order $10+, are delectable."
(meal#positive)(food#neutral),(food#positive)(food#neutral),"I came to fresh expecting a great meal, and all I got was marginally so-so food served in a restaurant that was just so freezing we couldn't enjoy eating."
(argentine chorizo appetizer#neutral)(fennel flavored Italian sausage#neutral),(price#neutral)(food#neutral),The lone argentine chorizo appetizer at $8.95 was a heavy fennel flavored Italian sausage like the ones that sell for $2.99/lb at the store.
(dinner#positive),(anecdotes/miscellaneous#positive),"I went to Swiftys with some friends of the family and we had a very nice dinner, but nothing amazing."
(value#positive),(anecdotes/miscellaneous#positive)(price#positive)(service#positive),"Best Chinese on the Upper East, prompt delivery, good value."
(soy mayonaise#positive),(food#positive),Most of the sandwiches are made with soy mayonaise which is actually pretty good.
(hostess#positive)(hostess#neutral),(service#neutral)(service#positive),i went in one day asking for a table for a group and was greeted by a very rude hostess.
(dinner#neutral),(anecdotes/miscellaneous#neutral),It's worthwhile to take a cab to Chelsea just for an awesome dinner at My Chelsea.
(staff#neutral)(food#positive),(service#neutral)(food#positive),"Not only is the food authentic, but the staff here are practically off-the-boat, they are young and hip and know what they are doing when it comes to food and wine."
(music#positive)(tapas#positive)(selection of wines (primarily Spanish)#positive),(food#positive)(ambience#positive),"It has good music, nice tapas, an interesting selection of wines (primarily Spanish) and a lowkey hip neighborhood clientele."
(cold sesame noodles#negative)(food#positive),(anecdotes/miscellaneous#negative)(food#positive),"The food is great, I love their dumplings, cold sesame noodles, chicken and shrimp dishs."
(food#neutral),(food#neutral),"And the food, well the food will keep you coming back."
(entrees#neutral)(Waiting#neutral),(service#neutral),Waiting three hours before getting our entrees was a treat as well.
(place#positive),(ambience#positive),It's the conversations that make this a fun place to be.
(duck confitte#positive),(food#positive),"My gf's duck confitte was very solid as well, although i have little base of reference."
(atmosphere#positive)(wine list#positive),(food#positive)(ambience#positive),"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation."
(price#positive),(price#positive)(food#positive),You can eat gourmet food at a fast food price.
(service#neutral)(prices#positive),(service#neutral)(price#positive),"I've eaten at all three locations and I always love, love the food, the service is always wonderful and the prices are really reasonable."
(food#positive),(food#positive),"Not because I was pregnant, but the food here is always delicious."
(meal#positive),(food#positive),Had a great meal there this weekend before heading to the movies!
(food#positive),(food#positive)(service#positive),We had a birthday party here recently and the food and service was amazing.
(steaks#positive)(non-meat alternatives#neutral)(entrees#positive)(seafood#positive),(anecdotes/miscellaneous#neutral)(food#positive)(ambience#positive),"the dinner menu offers a variety of great entrees, including fresh seafood and huge steaks, there's also a couple of non-meat alternatives."
(food#positive)(menu#neutral),(anecdotes/miscellaneous#neutral)(food#positive),This place has the strangest menu and the restaurants tries too hard to make fancy food.
(appetizers#neutral)(service#negative),(food#neutral)(service#negative),"The appetizers are ok, but the service is slow."
(price#positive),(price#positive)(food#positive),the food - not worth the price.
(entree#negative),(service#negative),"What can you say about a place where the waitress brings out the wrong entree, then verbally assaults your 80 year old grandmother and gives her lip about sending it back (which she did politely, by the way)."
(prices#neutral),(price#neutral),The prices are not terrible.
(bill#neutral)(gratuity#neutral),(price#neutral),15% gratuity automatically added to the bill.
(portion of foie gras#neutral)(portion of foie gras#positive)(halibut cheek appetizer#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"The halibut cheek appetizer came with a generous portion of foie gras, but that's about the only positive thing I can say about the meal."
(Food#positive)(empenadas#positive),(food#positive),Food is excellent and they also have empenadas and plaintains which are good for an afternoon snack.
(pasta specials#positive)(appetizer#positive),(food#positive),Both a number of the appetizer and pasta specials were amazing.
(Filet-O-Fish sandwich#neutral)(McDonald's famous french fries#neutral)(entree-sized salads#neutral)(McDonald's famous french fries#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available."
(noise#neutral),(ambience#neutral),"Although somewhat loud, the noise was minimally intrusive."
(pizza#negative),(food#negative)(ambience#negative),"It's a basic pizza joint, not much to look at, but the pizza is what I go for."
(Tables#negative),(ambience#negative),"Tables are close, so you better be comfortable bumping elbows with other patrons."
(lunch#positive),(anecdotes/miscellaneous#positive),Was her Monday for lunch - was working on a film in the area - and found this rare jewel.
(scene#positive),(ambience#positive),"Not too much so, but enough that there's a great scene."
,(anecdotes/miscellaneous#positive),You feel like you made it to New York when you eat here.
,(anecdotes/miscellaneous#neutral),We'd walked by it dozens of times and finally settled on a Monday night.
,(anecdotes/miscellaneous#positive),"SUM IT: don't read the '10's' reviews, try it to judge for yourself so you won't have as hi expectations, then you'll be sure to enjoy it."
,(service#neutral),"We went there, no one greeted us."
(blue bar area#positive),(ambience#positive),Dug the blue bar area too.
,(ambience#positive),We spent so much time getting elbowed around while we waited we left.
(upstrairs dining area#neutral),(anecdotes/miscellaneous#neutral),"I got the opportunity to dine at your establishment again a few weeks ago, I was in your upstrairs dining area."
(veggie burger#positive)(vegetables#positive),(food#positive),"Meat-phobes are in luck with the extraordinary veggie burger, made from a distinctive blend of chickpeas, carrots and other vegetables and spices."
(tables#negative),(ambience#negative),"At peak times, the restaurant is overcrowded and tables are uncomfortably close."
(service#neutral),(service#neutral),The service was on point - what else you would expect from a Ritz?
(sweet corn-foie gras brulee#positive)(sweet corn-foie gras brulee#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Menus feature seasonal picks, like sweet corn-foie gras brulee."
(Carinthia cheese ravioli with wild mushrooms#positive)(green spinach-vodka sauce#positive)(caviar-topped sturgeon#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Innovations are just as assured, from the simple Carinthia cheese ravioli with wild mushrooms to the caviar-topped sturgeon, beautifully matched with a bright green spinach-vodka sauce."
(burgers#positive)(patties#positive)(patties#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive)(food#positive),"And these are not small, wimpy fast food type burgers - these are real, full sized patties."
(delivery service#positive),(service#positive)(ambience#positive),"There restaurant is very casual, but perfect for lunch, and their delivery service is always very fast."
(quality#positive)(prices#neutral),(price#neutral)(anecdotes/miscellaneous#positive),Chinatown definitely has better quality with cheaper prices.
(staff person#neutral),(service#neutral),I had to flag down a third staff person for a fork... so now it's goodbye Little RUDE Pie Company.
,(anecdotes/miscellaneous#neutral),I have been in NYC for over 10 years and could not find this delicacy east of the Hudson .
(specials#neutral)(salmon#neutral),(food#neutral),"Go with the specials, and stay away from the salmon. "
(pastas#positive),(food#positive),The pastas were pretty good.
(Atmosphere#neutral),(ambience#neutral),Atmosphere is a bore.
(decor#neutral),(ambience#neutral),The decor is what initially got me in the door.
(wait staff#positive),(service#positive),The wait staff was very attentive and polite.
(food#positive),(anecdotes/miscellaneous#positive)(food#positive),"Great restaurant, and even greater food!"
(dishes#positive)(place#positive),(food#positive)(ambience#positive),The dishes are remarkably tasty and such a cozy and intimate place!
(desserts#positive),(food#positive),Save room for the desserts! ;-)
(staff#neutral),(service#neutral)(food#neutral),"I love the simplicity and respect which was given to the food, as well the staff was freindly and knowledgable."
(atmosphere#positive)(Service#positive),(ambience#positive)(service#positive),Service was good and so was the atmosphere.
(fish#positive),(food#positive),MY date and I both ordered the Branzini and both felt the fish was very average.
,(anecdotes/miscellaneous#positive),We were there March 7 and found Maison very nice.
(price#positive)(food#positive)(service#positive),(price#positive)(food#positive)(service#positive),"The food was good, the service prompt, and the price very reasonable. "
(service#positive)(menu#neutral),(anecdotes/miscellaneous#neutral)(service#positive),"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!"
(wine#positive)(host#positive)(food#neutral),(anecdotes/miscellaneous#positive)(food#positive)(food#neutral),"Great food, good wine and an excellent host."
,(anecdotes/miscellaneous#neutral),went there last night with my coworker.
(main courses#positive)(Pizzas#positive),(food#positive),Pizzas were excellent in addition to appetizers and main courses.
(Sliced steak entree#neutral)(pasta#neutral)(calamari#neutral),(food#neutral),"Definitely try the calamari, any pasta, or even the Sliced steak entree."
(caeser salad#positive),(food#positive),The caeser salad was great.
(fried calamari#positive)(fried calamari#negative),(anecdotes/miscellaneous#negative)(anecdotes/miscellaneous#positive),The fried calamari was even better!
(atmosphere#positive),(ambience#positive),The atmosphere was nice but it was a little too dark.
(food#positive),(food#positive),The food was good overall. 
(food#positive),(food#positive)(service#positive),The food was outstanding and the service was tops.
(portions#positive)(service#positive),(food#positive)(service#positive),The portions are very large and the service is fantastic!!
(chicken milanese#negative),(food#negative),I recomend the chicken milanese.
(prices#positive)(tapas#positive),(price#positive)(food#positive)(ambience#positive),"excellent tapas at great prices, romantic, small but not overly crowed, excellent"
(service#negative),(service#negative),"The service is a quite slow, but friendly."
(chocolate raspberry cake#positive),(food#positive),"The chocolate raspberry cake is heavenly- not too sweet, but full of flavor."
(food#positive)(waiter#positive)(wine#positive),(food#positive)(service#positive),"Our waiter was helpful and charming, the food was perfect, and the wine was good, too."
,(ambience#positive),Alias is warm and cozy and you don't get that squished-in feeling you get at 71 Clinton.
(SERVICE#negative)(MEAL#negative),(food#negative)(service#negative),I HAVE NEVER HAD A BAD MEAL(OR BAD SERVICE )@ PIGALLE.
(hot dogs#neutral)(hot dogs#positive),(food#positive)(food#neutral),Best hot dogs in the tri-state area.
,(anecdotes/miscellaneous#negatigve),This is a typical example of an establishment in which its owners do not know anything about the restaurant business!
,(anecdotes/miscellaneous#neutral),"I would not recommend MEET at all, it is a rip off all the way from the time to step in!"
,(anecdotes/miscellaneous#positive),Went there for a special celebration.
,(ambience#positive),The restaurant was quiet and intimate.
(service#positive),(service#positive),The service was very attentive and very generous.
(food#positive),(food#positive),"We had tons of great food, wine, and desserts."
(dining experience#positive),(anecdotes/miscellaneous#positive),Really Lovely dining experience in the midst of buzzing midtown area.
,(anecdotes/miscellaneous#positive),"OK, I've been to Dumont a few times now."
(service#neutral)(food#positive),(service#neutral)(food#positive),The food really isn't very good and the service is terrible.
,(anecdotes/miscellaneous#positive),"Maybe it's that most of Dumont's patrons are younger and have lower expectations, but I cannot recommend Dumont."
(escargot#positive),(food#positive)(service#positive),"Not only do they have the best escargot in town,they always try to accomodate our toddler."
,(anecdotes/miscellaneous#positive),"I've been to Sotto Voce several time, and I have to say this one place that hits the nail right on the head ever time!"
(menu#negative),(food#negative),"Between my guest and I, we sampled at least 80% of the menu, and they were all hits."
(Deco#positive),(ambience#positive),The Deco and ambiance was really romantic.
,(anecdotes/miscellaneous#positive),This is the best unknown restaurant in and around New York.
(french food#positive),(food#positive),Just go in and sample the greatest french food west of Daniel.
(Indian food#neutral),(food#neutral),"For someone who used to hate Indian food, Baluchi's has changed my mid."
(curry#positive),(food#positive),"Finally a curry that I can eat, enjoy and not suffer from gastritis from 3 hours later."
(poori#neutral),(food#neutral),"All are GREAT - poori, naan, paratha all FRESH."
(homemade breads#positive),(food#positive),Try the homemade breads.
(sushi#positive),(price#positive)(food#positive),"This place has beautiful sushi, and it's delicious CHEAP. "
(Korean dishes#positive)(Korean dishes#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),It also has lots of other Korean dishes that are affordable and just as yummy.
(prix fixe menu#neutral),(food#neutral),I went for restaurant week and ordered off the prix fixe menu
(waiter#positive)(waiter#neutral),(service#neutral)(service#positive),"Not only was the waiter efficient and courteous, but also extremely helpful. "
,(anecdotes/miscellaneous#neutral)(price#neutral)(food#neutral),It took a bigger bite from my wallet than my appetite - I would not reccomend this to anyone that I would want to talk to me again!!
(place#neutral)(food#positive)(service#positive),(ambience#neutral)(food#positive)(service#positive),"This place is classy, chic, the service is warm and hospitable, and the food is outstanding."
,(anecdotes/miscellaneous#neutral),I read about this place in Time Out magazine.
,(anecdotes/miscellaneous#positive),It's a great find in Astoria.
(grilled cheeses#neutral)(burgers#neutral)(french fries#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive)(food#neutral),"Great burgers, grilled cheeses and french fries."
(Calf's liver#neutral)(Yellowfin Tuna#neutral),(food#neutral),The Yellowfin Tuna and Calf's liver are my favorites!
(Sushi#positive),(food#positive),Sushi so fresh that it crunches in your mouth.
(bill#positive),(price#positive),But make sure you have enough room on your credit card as the bill will leave a big dent in your wallet.
,(ambience#positive),Despite the 5th ave address there are no frills whick I also love.
(choices of sauces#neutral)(sauce cart#neutral)(table#neutral)(steak#neutral),(food#neutral),They bring a sauce cart up to your table and offer you up to 7 or 8 choices of sauces for your steak (I tried them ALL).
(sushi#positive)(entrees#positive),(food#positive),"Not only was the sushi fresh, they also served other entrees allowed each guest something to choose from and we all left happy (try the duck!"
(variety#positive)(variety#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),good variety but nothing surprising.
(pie#neutral)(utensils#neutral),(service#neutral),"After I paid for my purchase, I noticed they had not given me utensils so I could eat my pie."
(thin crust#positive)(slices#positive),(food#positive),Likewise if you like really thin crust or really big slices then Nick and Joe's may not be your favorite.
,(anecdotes/miscellaneous#negatigve),It's always quiet because it's awful.
(green beans#positive)(anchovy dressing#neutral)(nicoise olives#neutral)(red onion#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion."
(meal#negative)(side orders#negative)(Cinna Stix#negative)(Amazin' Greens salads#negative)(Buffalo Chicken Kickers#negative),(food#negative),"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix."
(meaty chili#neutral)(stuffed baked potatoes#neutral)(chocolate Frosty#neutral)(stuffed baked potatoes#positive)(chocolate Frosty#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty."
(waiter#negative)(menu#negative),(food#negative),I always find myself asking the waiter to make something bland and different than what is on the menu.
(employees#neutral)(cake#positive),(service#neutral)(anecdotes/miscellaneous#positive),"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees."
(Cherry Marscapone#neutral),(food#neutral),"The closest that I got was the Cherry Marscapone, but they were out of it that day."
(fried pancake served with pungent curry dipping sauce#negative)(fried pancake served with pungent curry dipping sauce#neutral)(roti canai appetizer#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#negative)(anecdotes/miscellaneous#positive),"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour."
(atmosphere#positive)(atmosphere#negative),(ambience#positive)(ambience#negative),"It doesn't look like much on the outside, but the minute you walk inside, it's a whole other atmosphere."
,(anecdotes/miscellaneous#positive),I have to say the place was awesome.
(starter#negative)(ground chickpea soup#negative),(food#negative),The ground chickpea soup we sampled as a starter tasted somewhat thin.
(sushi#negative),(food#negative),"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes."
(bartenders#neutral),(service#neutral)(ambience#neutral)(food#neutral),"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game."
(meal#positive),(food#positive),"If you're in the neighborhood, definitely stop by for a great meal."
(desserts#negative),(food#negative),"Unfortunately, with our show tickets, we didn't have time to sample any desserts."
,(anecdotes/miscellaneous#positive)(ambience#positive),"The restaurant could use a little paint, but all in all a great sushi place!"
(tables#positive),(ambience#positive),Make more tables- perhaps a rooftop bar?
(decoration#neutral),(ambience#neutral)(anecdotes/miscellaneous#neutral),"The decoration was feeling like we was on the Cairo, actually the street is part of that adventure."
(service#positive)(catfish#positive)(food#positive)(ambience#positive),(service#positive)(food#positive)(ambience#positive),"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service."
(food#neutral),(anecdotes/miscellaneous#neutral),I didn't go there for food so I can't comment.
,(anecdotes/miscellaneous#positive),"My friends and I go once a week (minimum, we live in the area) and everytime can't resist walking out ready to burst."
(wings#positive)(brisket#positive)(ribs#positive)(cajun shrimp#positive),(food#positive),"Stick to the items the place does best, brisket, ribs, wings, cajun shrimp is good, not great."
(atmosphere#neutral),(ambience#neutral),"Hip boutiques and bars on Ludlow add to the artsy, laid-back atmosphere at this Israeli-style takeout and eat-in burger joint."
(counter#negative),(ambience#negative),"Young neighborhood trendies graze at the counter during the day, while chic, art-house drinkers with heavy doses of the munchies pile in late at night."
(bottle of wine#neutral),(anecdotes/miscellaneous#neutral),Bring your date and a bottle of wine!
,(anecdotes/miscellaneous#positive),"Not only is this the best Thai restaurant I have been to, but it also ranks as one of my favorite places to dine."
,(anecdotes/miscellaneous#negatigve),Don't be put off by another reviewers extremely negative review.
(menu#positive)(Japanese dishes#neutral)(Japanese dishes#positive)(black cod with miso base#positive)(spicy cod roe spaghetti#positive)(rack of lamb in black truffle sauce#positive)(spicy cod roe spaghetti#neutral),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few."
(food#positive),(price#positive)(food#positive),"His food is excellent (and not expensive by NYC standards- no entrees over $30, most appetizers $12 to 14)."
(food#neutral),(anecdotes/miscellaneous#neutral)(food#neutral),The food is consistant and good but how it got name Best Diner In Manhattan is beyond me.
(pasta primavera#positive)(fresh veggies#positive),(food#positive),"The pasta primavera was outstanding as well, lots of fresh veggies."
(sushi#positive),(food#positive),"don't get me wrong - sushi was good, just not fantastic."
(flan#positive),(food#positive),Being Puerto Rican I know a thing or two about flan and this place serves one of the best (I hope Mom doesn't read this!).
(pizza#positive),(food#positive),"Been to the one in Brooklyn for over 25 years, now I dont have to go over the bridge for the best pizza ....Hanx"
(dinner#neutral)(dinner#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),Had dinner here on a Friday and the food was great.
(dessert menu#positive)(wine#positive),(anecdotes/miscellaneous#positive)(food#positive),"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu."
(place#neutral),(ambience#neutral)(anecdotes/miscellaneous#neutral),"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice."
(ambiance#positive),(ambience#positive),"The ambiance was fine, a little loud but still nice and romantic."
(appetizers#positive)(non-sushi selection#positive)(filet mignon#positive),(price#positive)(food#positive),"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection)."
,(service#neutral),It took about 2 1/2 hours to be served our 2 courses.
(place#positive),(ambience#positive),Who said go when the place is quiet during the day?
(size#positive),(ambience#positive),Can be a bit busy around peak times because of the size.
(chicken tacos#neutral)(place#positive),(anecdotes/miscellaneous#neutral)(ambience#positive),"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade."
(soup#positive)(french dish#positive),(anecdotes/miscellaneous#positive)(food#positive),good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.
(place#positive),(ambience#positive),Very nice touch that very much fits the place.
(casual drink#positive),(ambience#positive),"However, there is just something so great about being outdoors, in great landscaping, enjoying a casual drink that makes going to this place worthwhile."
(dance floor#neutral),(anecdotes/miscellaneous#neutral),We were seated promptly in close proximity to the dance floor.
(pre-show meal#neutral),(anecdotes/miscellaneous#neutral),"If you are here as a pre-show meal, hop in a cab and take the extra 10 minutes to go to the uptown location."
,(ambience#positive),A plus was the good mix of people in their twenties that provided for great eye-candy while I was there.
(dishes#positive)(lamb entree#neutral)(fried foods#negative),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#negative)(food#positive),"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good."
,(anecdotes/miscellaneous#positive),It's best to go on a cold night with a close friend or a good book.
(service#neutral),(service#neutral)(anecdotes/miscellaneous#neutral),"Slow service, but when you're hanging around with groups of 10 or 20, who really notices?"
(sauce#positive)(dabs of real mozzarella#positive),(food#positive),The sauce is excellent (very fresh) with dabs of real mozzarella.
(people#negative)(drinks#negative),(food#negative)(service#negative),"Don't ever bother - the drinks were awful, but it was the people who work there that really made this the worst experience at dining."
(place#positive),(ambience#positive),"The room is a little plain, but it's difficult to make such a small place exciting and I would not suggest that as a reason not to go."
(Prices#positive),(price#positive),Prices even outside of restaurant week were great.
(outdoor eating area#positive)(space#positive)(space#neutral),(ambience#neutral)(anecdotes/miscellaneous#positive)(ambience#positive),"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends."
,(anecdotes/miscellaneous#neutral),Before the place didn't call my attention.
([female] servers#neutral)([female] servers#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"And all the [female] servers are cute too, which is always nice."
(dessert#neutral)(dessert#positive),(food#positive)(food#neutral),"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets."
(appetizer#neutral)(calamari#neutral),(food#neutral),"for an appetizer, their calamari is a winner."
(food#positive)(service#positive),(food#positive)(service#positive),Satay is one of those favorite haunts on Washington where the service and food is always on the money.
(dinner#neutral)(music#neutral)(lounge#neutral),(ambience#neutral),After dinner I heard music playing and discovered that there is a lounge downstairs.
,(ambience#positive),"But now that it's under new ownership and has been renovated, it looks great."
(long bar#positive)(bi-level space#neutral)(bi-level space#positive)(long bar#negative),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#negative)(anecdotes/miscellaneous#positive),"The room is a gorgeous, bi-level space and the long bar perfect for a drink."
,(anecdotes/miscellaneous#neutral),Now we moved out of the state and every visit to NYC includes a stop here.
(menu#neutral)(mozzarella sticks#neutral)(appetizer selection#neutral),(anecdotes/miscellaneous#neutral)(food#neutral),"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu."
,(anecdotes/miscellaneous#positive),I don't remember what we had; nothing was memorable.
,(food#negatigve),It is bland and nothing extrodinary.
(service#positive),(service#positive),I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.
(chicken and falafel platters#neutral)(fresh leaf salad#positive),(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),The chicken and falafel platters were nondescript combinations with fresh leaf salad.
,(anecdotes/miscellaneous#neutral),"Every time I visit NYC, I come here."
,(anecdotes/miscellaneous#neutral),"I've been coming here regularly since it opened, about 2 years ago."
(atmosphere#positive),(ambience#positive),"The atmosphere takes you to that place, the place many dream of."
(waiters#negative),(service#negative),"several times and put up with the waiters' bad manners, knowing that their job isn't easy."
(coffee#positive)(desserts#positive)(service#positive),(food#positive)(service#positive),"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good..."
,(anecdotes/miscellaneous#neutral),We were seated next to a couple whose kitchen was being renovated and we agreed since we're all foodies who eat out a lot - that this wasn't a place we'd return to.
(Focacchia bread#neutral)(served#neutral),(food#neutral),They are served on Focacchia bread and are to die for.
(smoothies#positive)(fresh juices#positive),(food#positive),"While the smoothies are a little big for me, the fresh juices are the best I have ever had!"
(dish#positive)(dish#neutral)(food#neutral),(food#positive)(food#neutral),"The food is just OKAY, and it's almost not worth going unless you're getting the pialla, which is the only dish that's really good."
(fresh salsa#positive)(guac#positive),(food#positive),"The guac is fresh, yet lacking flavor, we like to add our fresh salsa into it."
(new menu#positive)(staff#positive),(anecdotes/miscellaneous#positive)(price#positive)(food#positive)(service#positive),"The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the staff is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone."
(food#positive),(anecdotes/miscellaneous#positive)(food#positive),It' only open for lunch but the food is so good!
(Greek food#neutral)(seafood#neutral),(food#neutral),If you like seafood and/or Greek food you will love this place though it is not limited to just these things.
(shepherds pie#neutral),(food#neutral),""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians."
(food#negative),(food#negative)(price#negative),How can they survive serving mediocre food at exorbitant prices?!
(food#negative)(service#negative),(food#negative)(service#negative),The food was mediocre and the service was severely slow.
(food#negative),(food#negative)(price#negative),i have eaten here on a different occasion - the food is mediocre for the prices.
(menu#positive),(anecdotes/miscellaneous#positive)(food#positive),I'm looking forward to going back soon and eventually trying most everything on the menu!
(menu#negative),(anecdotes/miscellaneous#negative),I just had my first visit to this place and can't wait to go back and slowly work my way through the menu.
(waiter#neutral),(service#neutral)(anecdotes/miscellaneous#neutral),I asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter.
(vegan cranberry pancakes#neutral),(food#neutral),I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.
,(ambience#positive),"Weekends can get crowded, but still highly recommended."
,(ambience#positive),It gets very crowded so I would suggest that you get their early.
(bartender#neutral)(bartender#positive),(service#neutral)(service#positive),Sweet Irish bartender is always happy and able to bring a smile to my friends a my face.
,(anecdotes/miscellaneous#positive),I always find myself sitting next to someone in the theatre industry- interesting to hear ideas hashed out while having a quick bite to eat.
(service#neutral),(service#neutral),Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.
(owner#negative),(service#negative),"Anyway, the owner was fake."
(Owner#positive),(service#positive),Owner is pleasant and entertaining.
(waiter#neutral)(food#neutral),(service#neutral)(food#neutral),"I have never in my life sent back food before, but I simply had to, and the waiter argued with me over this."
(food#positive),(food#positive)(ambience#positive),"Although the restaurant itself is nice, I prefer not to go for the food."
"(Greek yogurt (with cuccumber, dill, and garlic#neutral)(warm pitas#positive)(eggplant salad#neutral)(Creamy appetizers#neutral)",(anecdotes/miscellaneous#neutral)(anecdotes/miscellaneous#positive),"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas."
