(anecdotes/miscellaneous),Dieters stick to salads or indulge in vegetarian platters.
(food#anecdotes/miscellaneous#food),"but for the value, it was a great affordable spot to enjoy a fun night out with small group."
(anecdotes/miscellaneous),My girlfriend and I just spent our 10 month anniversary at Lou Lou.
(anecdotes/miscellaneous#service#price),I just have nothing to say about this place that is negative except that it's not a cheap night out...but it's SO worth it.
(food),"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu."
(service),since the first time I came here I've been hooked.
(anecdotes/miscellaneous),"For someone who used to hate Indian food, Baluchi's has changed my mid."
(food),Had a great meal there this weekend before heading to the movies!
(food#anecdotes/miscellaneous),"It's a basic pizza joint, not much to look at, but the pizza is what I go for."
(anecdotes/miscellaneous),The portions of the food that came out were mediocre.
(food),"This place has the best Indian food in New York, hands down."
(anecdotes/miscellaneous#food),and the owner is simply lovely and friendly.
(anecdotes/miscellaneous),After dinner I heard music playing and discovered that there is a lounge downstairs.
(ambience#anecdotes/miscellaneous#price),"There are numerous shavue restaurants in LA, but few out here."
(service),"I've been to Sotto Voce several time, and I have to say this one place that hits the nail right on the head ever time!"
(food),i especially like their soft shell crab sandwich with fries.
(food),Have to tell you: Not at all impressed.
(food#anecdotes/miscellaneous),They have wheat crusted pizza made with really fresh and yummy ingredients.
(anecdotes/miscellaneous),I never had an orange donut before so I gave it a shot.
(service#anecdotes/miscellaneous#food#food),"Result (red velvet): Great texture, soft and velvety, nice hint of cocoa."
(food#anecdotes/miscellaneous#anecdotes/miscellaneous#service),"The bartenders and the managers are really nice and the decor is very comfy and laid-back, all the while being trendy."
(anecdotes/miscellaneous),How have I never been to Agave before?
(food),Sit back in one of those comfortable chairs.
(food#service),This little place is wonderfully warm welcoming.
(food),It's a great find in Astoria.
(service#food#food#service),"I'm glad I did as the food was very good and the staff was friendly, courteous and efficient."
(anecdotes/miscellaneous),I highly recommend this restaurant!!
(food#food),"Both were very good, but nothing you couldn't get at similar restaurant."
(anecdotes/miscellaneous#food),Most of the sandwiches are made with soy mayonaise which is actually pretty good.
(food#food),They have a very good chicken with avocado and good tuna as well.
(service#anecdotes/miscellaneous),Make more tables- perhaps a rooftop bar?
(anecdotes/miscellaneous#food),The only drawback is that it's a little pricey.
(anecdotes/miscellaneous#food),My only complaint might be the fortune cookies - I've never had a cookie predict bad luck for me before I visited Kar.
(food#anecdotes/miscellaneous#food),Somewhat disappointing wine list (only new vintages.
(food),"We had tons of great food, wine, and desserts."
(anecdotes/miscellaneous),"We went there, no one greeted us."
(anecdotes/miscellaneous#food#food),The sauce is zesty and flavorful and the crust is nice and crispy.
(service),Tiny restaurant with very fast service.
(service#service#food),"The one positive thing I can say is that the service was prompt, we got seated right away and the server was very friendly."
(anecdotes/miscellaneous),Chef Waldy's always measures up.
(food),The space is traditional in feel.
(anecdotes/miscellaneous),Desserts include flan and sopaipillas.
(anecdotes/miscellaneous),The food was almost always EXCELLENT.
(price#food),"Even after a few bad evenings at Bardolino, I keep coming back."
(food),It' only open for lunch but the food is so good!
(anecdotes/miscellaneous#food#service#food),I am surprised at the lower reviews because it is definitely better than other places I have tried with higher ratings.
(anecdotes/miscellaneous),Definitely something to come down and check out.
(food),their dinner specials are fantastic.
(food#anecdotes/miscellaneous),"The food was good, the service prompt, and the price very reasonable. "
(anecdotes/miscellaneous),"Would you ever believe that when you complain about over an hour wait, when they tell you it will be 20-30 minutes, the manager tells the bartender to spill the drinks you just paid for?"
(food),And the food is fantastic.
(service#food),"Yes, they're a bit more expensive then typical, but then again, so is their food."
(food#service),"The service is always great, and the owner walks around to make sure you enjoy."
(service#food#food#service),"Tables are close, so you better be comfortable bumping elbows with other patrons."
(anecdotes/miscellaneous#anecdotes/miscellaneous),Our waiter was horrible; so rude and disinterested.
(food),The menu is interesting and quite reasonably priced.
(anecdotes/miscellaneous),because the waiters need SEVERE ATTITUE ADJUSTMENTS.
(anecdotes/miscellaneous#service#anecdotes/miscellaneous#anecdotes/miscellaneous#food),"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game."
(anecdotes/miscellaneous#food),The downstairs bar scene is very cool and chill...
(anecdotes/miscellaneous#service#food),"Wonderful menu, warm inviting ambiance, great service the FOOD keeps me coming back!"
(service#anecdotes/miscellaneous#service),"The room is a gorgeous, bi-level space and the long bar perfect for a drink."
(anecdotes/miscellaneous),Host and Hostess was quite rude.
(food#service#anecdotes/miscellaneous#service#food),"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends."
(food#food#food#service),"The ambiance was fine, a little loud but still nice and romantic."
(food),How can they survive serving mediocre food at exorbitant prices?!
(food),(The sashimi is cut a little thinly.
(price),Prices even outside of restaurant week were great.
(anecdotes/miscellaneous),"Disappointingly, their wonderful Saketini has been taken off the bar menu."
(food),"Not only is this the best Thai restaurant I have been to, but it also ranks as one of my favorite places to dine."
(anecdotes/miscellaneous#food),The food was delicious and clearly fresh ingredients were used.
(anecdotes/miscellaneous),Malted Milk Ball Gelato - have you ever in your life heard of anything so ridiculously wonderful?
(anecdotes/miscellaneous),"Only suggestion is that you skip the dessert, it was overpriced and fell short on taste."
(anecdotes/miscellaneous),There's candlelight and music.
(food#anecdotes/miscellaneous),I know real Indian food and this wasn't it.
(food#service#food),It's best to go on a cold night with a close friend or a good book.
(service),the service is prompt friendly.
(food#food),"I can say that the wraps, burgers and salads were all fresh, tasty and the mango margareta at $9 was WELL WORTH the money."
(anecdotes/miscellaneous),The food is consistant and good but how it got name Best Diner In Manhattan is beyond me.
(food#anecdotes/miscellaneous),The food was very good and I was pleasantly surprised to see so many vegan options.
(anecdotes/miscellaneous),If you are a Tequila fan you will not be disappointed.
(food#food),"the restaurant was completely empty, but she gave me a dirty look and asked, no reservations?"
(food),"The Sashimi portion are big enough to appease most people, but I didn't like the fact they used artifical lobster meat."
(food),"The wine list was superb, our tapas delightful, and the quiet atmosphere perfect for good conversation."
(anecdotes/miscellaneous#food#service#anecdotes/miscellaneous#food),"The waitstaff is solicitous and friendly and always seems glad to see us, and the food is wonderful, if not stunningly creative."
(food#anecdotes/miscellaneous),Very nice touch that very much fits the place.
(anecdotes/miscellaneous),How can hope to stay in business with service like this?
(anecdotes/miscellaneous),One of my Fav spots in the city.
(anecdotes/miscellaneous),THE SERVICE IS PERFECT TOO  NOTHING WRONG IN THIS ITALIAN/FRENCH RESTAURANT
(service),I ordered from here last week.
(food#service#anecdotes/miscellaneous),I've been a regular customer at Juice Generation for the last 3 months - my office moved to the Film Center on Ninth Avenue and they are on the next block.
(anecdotes/miscellaneous),"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix."
(anecdotes/miscellaneous#anecdotes/miscellaneous#food#service),Montparnasse's desserts--especially the silken creme brulee and paper-thin apple tart--are good enough on their own to make the restaurant worth the trip.
(anecdotes/miscellaneous#service),Good for a quick sushi lunch.
(anecdotes/miscellaneous#food#food),"And all the [female] servers are cute too, which is always nice."
(food#food),The owner and staff go to great lengths to make you feel comfortable.
